WikiID,Entity,Type
Q10480345,Ehrenstrahlska huset,Building
Q10480588,Ekermanska huset,Building
Q10480589,Ekermanska malmgården,Building
Q10480597,Ekerö centrum,Building
Q10480765,"Ekshärad Farmstead, Skansen",Building
Q10481200,Kvarteret Elefanten,Building
Q10481275,Eleonoras paraply,Building
Q10481349,Elfströmska huset,Building
Q10481352,Elfviks gård,Building
Q10481574,Elite Park Avenue Hotel,Building
Q10481800,Elliotska villan,Building
Q10482028,Elvesta gård,Building
Q10484145,"Engelbrektsskolan, Örebro",Building
Q10484172,Engelska villan,Building
Q10484383,Enrum,Building
Q10485002,Entré Malmö,Building
Q10485211,Eolslund,Building
Q10486191,"Epidemisjukhuset, Örebro",Building
Q10486798,Luen Wo Market,Building
Q10487726,Eriksbergshallen,Building
Q10488288,Erlanderhuset,Building
Q10488329,Ernst Rolf's birthplace,Building
Q1048840,Castello del Catajo,Building
Q10488436,Ersk-Matsgården,Building
Q10488447,Ersta sjukhus,Building
Q10489098,Eskilstuna City Museum,Building
Q10490071,"Eugeniakapellet, Stockholm",Building
Q10492580,Eva Bonnier summerhouse,Building
Q10492789,Evert Lundquists ateljé,Building
Q10492943,"Exercishuset, Gothenburg",Building
Q10493340,F11 Museum,Building
Q10493751,Falkhallen,Building
Q10493752,Falkmanska villan,Building
Q10494156,"Farsta, Gustavsberg",Building
Q10494807,Fersenska palatset,Building
Q10495020,Fiholm,Building
Q10495527,Finngammelgården,Building
Q10495585,"Embassy of Finland, Stockholm",Building
Q10495732,First Hotel G,Building
Q10496056,Fjällnäs Castle,Building
Q10496191,Flackarp mill,Building
Q10496661,Flensburgska huset,Building
Q10497254,Focushuset,Building
Q10497293,Folckerska huset,Building
Q10497370,Folkets Hus Vuollerim,Building
Q10497385,"Folkets hus, Helsingborg",Building
Q10497387,Folkets hus Jönköping,Building
Q10497388,"Folkets hus, Lindesberg",Building
Q10497389,"Folkets hus, Malmö",Building
Q10497391,Folkets Hus,Building
Q10497392,Folkets hus,Building
Q10497393,Folkets Hus,Building
Q10498454,2047 Science Center,Building
Q10498576,Frankrike Estate,Building
Q10498758,Norra Strandverket on Marstrand,Building
Q10498762,Fredriksdal Museums and Gardens,Building
Q10498763,Fredriksdals herrgård,Building
Q10499928,Fullersta gård,Building
Q10500094,Funckska huset,Building
Q10500232,Furubjers gård,Building
Q10500240,Furudals bruk,Building
Q10500756,Fältöversten,Building
Q10500956,Fågelvik Manor,Building
Q10501003,Fånö,Building
Q10501638,Försäkringsbolaget Sveas hus,Building
Q10501823,GP-huset,Building
Q10501930,Gagnefs minnesstuga,Building
Q10502398,Gamla Auktionsverket,Building
Q10502406,Gamla Gäddviksbron,Building
Q10502423,"Gamla Riksbankshuset, Örebro",Building
Q10502425,Gamla Sjökrigsskolan,Building
Q10502426,Skogsinstitutet,Building
Q10502428,Hotel Borgen,Building
Q10502449,"Gamla apoteket, Visby",Building
Q10502450,Old pharmacy of Hedemora,Building
Q10502451,Old House of Bank,Building
Q10502462,Tampere Old Church,Building
Q10502489,Old custom house,Building
Q10502490,"Gamla tullhuset, Mariehamn",Building
Q10502494,"Gamla vattentornet, Oxelösund",Building
Q10502508,"Gamlegård, Helsingborg",Building
Q10503546,Gedsholm,Building
Q10503564,Gegerfeltska villan,Building
Q10504927,Gillet,Building
Q10506908,Švýcárna (Stará huť),Building
Q10507692,Gotland art museum,Building
Q10508024,Grand Hotel Haglund,Building
Q10508028,Grand Hôtel Royal,Building
Q10508070,Granen 14,Building
Q10508071,Granen 21,Building
Q10508108,Graninge stiftsgård,Building
Q10508683,Grenna Museum,Building
Q10508846,Grindstugan (Drottningholm),Building
Q10508877,Gripenhielmska malmgården,Building
Q10508950,Groens malmgård,Building
Q10509704,Gräfsnäs slott,Building
Q10509988,Gröna gården,Building
Q10509998,Gröna skrapan,Building
Q10510130,Grünewald villa,Building
Q10510195,"Gubbhyllan, Skansen",Building
Q10510503,Guldbröllopshemmet,Building
Q10510523,Guldhedstornet,Building
Q10510641,Gullbergsbrohemmet,Building
Q10510884,Gunnebo IP,Building
Q10511134,Gustav Horns palats,Building
Q10511190,Gustavsborg,Building
Q10511199,Gustavsvik,Building
Q10511216,Gutekällaren,Building
Q10512272,Gäddeholm,Building
Q10512450,Gävle brandstation,Building
Q10512451,Gävle rådhus,Building
Q10512485,Gångaren 11,Building
Q10512844,Göteborgs slakthus,Building
Q10512976,Gothic Tower of Drottningholm Palace,Building
Q10515912,Stockholm Museum of Laundry,Building
Q10515915,Hagalund depot,Building
Q10515997,Haggården,Building
Q10516449,Hallunda gård,Building
Q10516519,Halmstads rådhus,Building
Q10516775,"Hamiltonska huset, Kungsträdgårdsgatan",Building
Q10516975,Hamra gård,Building
Q10517063,"Handelsbankshuset, Helsingborg",Building
Q10517341,Hans Marschalcks hus,Building
Q10517494,Hantverksföreningens hus,Building
Q10517495,Hantverkskasernen,Building
Q10518020,Harbergska gården,Building
Q10518718,Hazelius Mansion,Building
Q10518721,Hazelius entrance,Building
Q10518811,"Hebbeska huset, Riddarholmen",Building
Q10519081,Hedbergs malmgård,Building
Q10519186,Hedmanska gården,Building
Q10520326,Hellasgarden,Building
Q10520360,Hellstrandska huset,Building
Q10520527,Helsingborg Arena,Building
Q10520556,Helsingborgs rådhus,Building
Q10520945,"Hemgården, Östermalm",Building
Q10522770,Hertigarnas stall,Building
Q10524024,Hillefors grynkvarn,Building
Q10524436,Hirschfeldtska huset,Building
Q10524447,Hirschska huset,Building
Q10524757,Hjorten,Building
Q10524989,Hobelinska huset,Building
Q10525333,Holms säteri,Building
Q10526413,Hornsgatan 132,Building
Q10526414,Hornsgatan 20,Building
Q10526415,Hornsgatan 8,Building
Q10526552,Hotel Eggers,Building
Q10526555,Hotel Gothia Towers,Building
Q10526575,Hotell Continental,Building
Q10526594,Hotell Scandic Opalen,Building
Q10526733,"Hovstallet, Helgeandsholmen",Building
Q10526964,Hullgrenska gården,Building
Q10527299,"Husaren 1, Örebro",Building
Q10527355,Husbybadet,Building
Q10527376,Huset med målningarna,Building
Q10531299,Häggska huset,Building
Q10531367,Hälleberga prästgård,Building
Q10531628,Härbret i Yg,Building
Q10531750,Härnösands rådhus,Building
Q10532156,Håtuna stenhus,Building
Q10532200,Högantorps gård,Building
Q10532337,Högre lärarinneseminariet,Building
Q10532448,"Högvakten, Skeppsholmen",Building
Q10532678,Hötorgscity,Building
Q10533629,Ideon Gateway,Building
Q10535612,Ingvar Kamprad Design Centre,Building
Q10536055,"Inspektorsbostaden, Drottningholm",Building
Q10537280,Ishults tingshus,Building
Q10538165,Italian Cultural Institute in Stockholm,Building
Q10538909,Jacob Grundels hus,Building
Q10538910,Jacob Hansens hus,Building
Q10539653,Zui-Ki-Tei,Building
Q10539689,Jarlabankes bro,Building
Q10540355,Johan Eberhard Carlbergs hus,Building
Q10540380,Thomanders studenthem,Building
Q10540402,Johan Målares hus,Building
Q10540419,Johan Skyttes hus,Building
Q10540461,Johannamuseet,Building
Q10540491,Johannes brandstation,Building
Q10540522,"Johannisberg, Djurgården",Building
Q1054068,Central téléphonique Provence,Building
Q10540785,Jonsered Manor,Building
Q1054091,Palazzo Cavour,Building
Q1054113,Copenhagen Central Post Building,Building
Q10541271,Julita manor,Building
Q10541507,Juringe gård,Building
Q10541514,Juristernas hus,Building
Q10541593,Juvelkvarnen,Building
Q10541630,Jägarhyddan,Building
Q10541833,"Järnplåten 29, Stockholm",Building
Q1054201,Centre d'Excellence Sports Rousseau,Building
Q10542128,Jönköpings rådhus,Building
Q10542160,Kockska huset,Building
Q10542222,KF-huset,Building
Q10542692,"Kallbadhuset, Visby",Building
Q10543168,Kammarrättens hus,Building
Q10543271,"Kanalhuset, Göteborg",Building
Q10543312,Kanikresidenset,Building
Q10543356,Kanslihuset,Building
Q10543357,"Kanslihuset, Drottningholm",Building
Q10543452,Kapitelhuset,Building
Q1054370,Ducal Palace of Modena,Building
Q10543725,Karl XII-huset,Building
Q10543764,Karlaplan studio,Building
Q10543917,Karlstad CCC,Building
Q1054392,Centrum Warenhaus,Building
Q10543933,Karlstad City Hall,Building
Q10543937,Bibliotekshuset,Building
Q10544309,Katarina västra skola,Building
Q10544310,Katarina västra vårdgymnasiums gymnastikhall,Building
Q1054434,Ducal Palace of Colorno,Building
Q10544491,"Kavaljershuset, Drottningholm",Building
Q10545205,Kevinge gård,Building
Q10545806,Kirsteinska huset,Building
Q10545807,Kirsten Munks hus,Building
Q10545812,Kiruna Former City Hall,Building
Q10545939,Kjederquistska gården,Building
Q10546041,Klara församlingshus,Building
Q10546045,Klara postterminal,Building
Q10546050,Klarabergsgatan 37,Building
Q10546060,Klarahuset,Building
Q10546895,Gängtappen,Building
Q10547082,Kolgahuset,Building
Q10547091,Kolingsborg,Building
Q10547388,"Kommunalhuset, Värtan",Building
Q10547478,Kompanihuset,Building
Q10547640,Konsert & Kongress Linköping,Building
Q10547661,"Sparreska palatset, Fredsgatan",Building
Q10547686,Konsthallen/Hamnmagasinet,Building
Q10547720,Artists' House of Stockholm,Building
Q10547748,Konsul Perssons villa,Building
Q10547753,"Konsumbutiken, Skansen",Building
Q10547807,Kontoristföreningens hus,Building
Q10547843,Kontrollkontoret,Building
Q10548546,Kranen 9,Building
Q10549272,Kristinehov,Building
Q10549458,"Kronobageriet, Stockholm",Building
Q10549475,Kronobergsstationen,Building
Q10549516,Kronprinsens stall,Building
Q10549622,Krylbo tingshus,Building
Q10549835,Kuhnegården,Building
Q10549988,Grand,Building
Q10549993,Kulturhuset Mazetti,Building
Q10549994,Spira Culture Center,Building
Q10550005,Kulturmagasinet / Helsingborg's museum,Building
Q10550216,Kungliga Musikaliska Akademiens hus,Building
Q10550226,Kungliga Tekniska högskolans bibliotek,Building
Q10550227,Kungliga Trädgården 3,Building
Q10550275,Kungsbropalatset,Building
Q10550327,"Kungshuset, Kungsgatan",Building
Q10550358,Utopia (galleria),Building
Q10550364,Kungsstugan,Building
Q10550372,Kungsträdgårdsgatan 10,Building
Q10550373,Kungsträdgårdsgatan 16,Building
Q10550374,Kungsträdgårdsgatan 4,Building
Q10550375,Kungsträdgårdsgatan 8,Building
Q10550502,Kupolen,Building
Q10550645,Kustens hus,Building
Q10550663,Kustsanatoriet Apelviken,Building
Q10550906,Kvarnen Holländskan,Building
Q10550995,Kvarteret Neptunus,Building
Q10551069,Kvibergsnäs landeri,Building
Q10551941,Kätte,Building
Q10552263,Küselska huset,Building
Q10552322,LO castle,Building
Q10552989,Ladviks gård,Building
Q10553525,Lambohovs säteri,Building
Q10553803,Freden,Building
Q10553859,Regional Archives in Göteborg,Building
Q10553882,Governor's house in Göteborg,Building
Q10553884,Landshövdingestallet,Building
Q10553964,Landsnora mill,Building
Q10554137,Lantmäteristyrelsens hus,Building
Q10555136,House Laurinska,Building
Q10556830,Lemmeströ kyrkoruin,Building
Q10559589,Lerkrogen,Building
Q10561330,Lida friluftsgård,Building
Q10561371,Lidingöbro värdshus,Building
Q10561396,Lidköpings rådhus,Building
Q10561471,Lifförsäkringsaktiebolaget Nordstjernan,Building
Q10561660,Liljeholmsbadet,Building
Q10561664,Liljehornska huset,Building
Q10561764,Lilla Sjötullen,Building
Q10561869,Lillienhoff Palace,Building
Q10562398,Lina gård,Building
Q10562556,Lindholmen Castle,Building
Q10562564,Lindhovs gård,Building
Q10562656,Lindö gård,Building
Q10562805,Linköpings stadshus,Building
Q10562863,Linnés bröllopsstuga,Building
Q10563223,Lisskvarngården,Building
Q10568322,Ljungby municipal library,Building
Q10568353,Ljunglöfska slottet,Building
Q10568482,Ljustorps bygdegård,Building
Q10569770,Lorensbergs Cirkus,Building
Q10569772,Lorensbergs villastad,Building
Q10569782,Lorentzska badet,Building
Q10570475,Ludvigsbergs herrgård,Building
Q10570478,Ludvika Gammelgård,Building
Q10570754,Lundbergska huset,Building
Q10570770,Lundby parstuga,Building
Q10570802,Lundquistska huset,Building
Q10570878,Lungbergska huset,Building
Q10570996,Lustgården 14,Building
Q10571977,Ryhov County Hospital,Building
Q10572513,"Långa raden, Drottningholm",Building
Q10572802,Lödöse museum,Building
Q10573295,MVG-Gallerian,Building
Q10575950,Mall of Scandinavia,Building
Q10576081,"Malmgården, Malmö",Building
Q10576094,Malmtorgsbadet,Building
Q10576164,Malmö rådhus,Building
Q10577225,Mariahissen,Building
Q10577290,Mariebergs gård,Building
Q10577326,Mariehamns stadshus,Building
Q10578396,Matsgården,Building
Q10578715,Maxim,Building
Q10579080,Eslöv Community Centre,Building
Q10579082,"Medborgarhuset, Örebro",Building
Q10579154,Medeon,Building
Q10581299,Mellringe Hospital,Building
Q10585474,Milon 11,Building
Q10585505,Mimers Hus,Building
Q10586896,Mjölnargården,Building
Q10587571,Molitors malmgård,Building
Q10588845,Monténska huset,Building
Q10589144,Moritzska gården,Building
Q10589668,Motorami-huset,Building
Q10590284,Munkbron 9,Building
Q10590314,Munkkiniemen yhteiskoulu,Building
Q10590579,Museum of Queen Kristina's coronation carriage,Building
Q10590595,Museum Tre Kronor,Building
Q10590596,Museum of Adriaen de Vries,Building
Q10590635,Musicum,Building
Q10592629,Myrstedt & Stern,Building
Q10592631,Myrstuguberget,Building
Q10593129,Mälarbadet,Building
Q10593131,Mälarborgen,Building
Q10593168,"Mälby, Gnesta",Building
Q10593266,Mäster Olofsgården,Building
Q10593434,Mårtagården,Building
Q10593440,Mårten Skinnares hus,Building
Q10593790,NK-villan,Building
Q10594168,Nalen,Building
Q10595064,Naust,Building
Q10595134,"Navigationsskolan, Mariehamn",Building
Q10595668,Nedre Manilla,Building
Q10599225,Neptuni tempel,Building
Q10600758,Nikolai församlingshem,Building
Q10602242,Skeppsbron 34,Building
Q10602405,Norra Bankohuset,Building
Q10602736,Norrbrobasaren,Building
Q10602765,Norre Port,Building
Q10602821,Norrköpings rådhus,Building
Q10604288,Nya Sällskapet,Building
Q10604316,Nya smedjegården,Building
Q10604760,Nyköpings lasarett,Building
Q10604793,Nymble,Building
Q10604887,Nyponet,Building
Q10605179,Departementshuset,Building
Q10605189,Näringslivets hus,Building
Q10605373,Nässjö stadshus,Building
Q10605802,"Oakhill, Djurgården",Building
Q10606822,Odensnäs,Building
Q10609393,Olympiarinken,Building
Q10611052,Orangery Museum,Building
Q10611390,Orgelpipan 7,Building
Q10611611,Ormen Långe,Building
Q10611613,Ormen Långe,Building
Q10611869,Ornässtugan,Building
Q10612914,Haus Jauch,Building
Q10612960,Oscar I:s orangeri,Building
Q10613156,Ostindiska huset,Building
Q10613161,Ostkupan,Building
Q10613416,Ottarkontoret,Building
Q10613425,Ottenby kungsgård,Building
Q10613431,Otterhall,Building
Q10613649,Oxbergsbron,Building
Q10613664,Oxenstiernska malmgården,Building
Q10614543,PK-huset,Building
Q10615322,Palaestra et Odeum,Building
Q1066932,White House,Building
Q1068011,Chase Field,Building
